,application_received,application_year,council_district,address,city,zip,units_withdrawn,replacement_unit,yearbuilt,units,sqftmain,center_lat,center_lon,geometry
5528001027,8/18/17,2017,5,725 N CROFT AVE,LOS ANGELES ,90069.0,4,0.0,1949.0,4.0,3114.0,34.08439081,-118.37453084,POINT (-13177392.49600146 4040139.286780219)
5528001028,8/18/17,2017,5,721 N CROFT AVE,LOS ANGELES ,90069.0,2,0.0,1932.0,2.0,3775.0,34.08425342,-118.37453053,POINT (-13177392.46149242 4040120.820308794)
5528001029,10/15/18,2018,5,713 N CROFT AVE,LOS ANGELES ,90069.0,4,0.0,1946.0,4.0,4173.0,34.08412753,-118.37453006,POINT (-13177392.40917226 4040103.899568758)
5528001042,8/14/19,2019,5,718 N ALFRED ST,LOS ANGELES ,90069.0,4,0.0,1947.0,4.0,3616.0,34.08424702,-118.37495953,POINT (-13177440.21755397 4040119.960091044)
5528001043,8/14/19,2019,5,714 N ALFRED ST,LOS ANGELES ,90069.0,2,0.0,1927.0,2.0,2570.0,34.08412143,-118.37495913,POINT (-13177440.17302617 4040103.079674932)
5528001054,12/11/14,2014,5,705 N ALFRED ST,LOS ANGELES ,90069.0,2,0.0,1937.0,2.0,5762.0,34.083865,-118.37543767,POINT (-13177493.44385529 4040068.613273635)
5528002033,9/6/16,2016,5,740 N CROFT AVE,LOS ANGELES ,90069.0,5,0.0,1964.0,5.0,5642.0,34.0847986,-118.37390429,POINT (-13177322.7487745 4040194.097658919)
5528002034,9/6/16,2016,5,734 N CROFT AVE,LOS ANGELES ,90069.0,5,0.0,1963.0,5.0,5710.0,34.08466121,-118.37390399,POINT (-13177322.71537866 4040175.631098562)
5528002035,9/6/16,2016,5,728 N CROFT AVE,LOS ANGELES ,90069.0,4,0.0,1938.0,4.0,3990.0,34.08452382,-118.37390367,POINT (-13177322.67975642 4040157.164568163)
5528002036,9/6/16,2016,5,724 N CROFT AVE,LOS ANGELES ,90069.0,4,0.0,1928.0,4.0,4833.0,34.08438643,-118.37390336,POINT (-13177322.64524737 4040138.698067734)
5528003034,7/14/15,2015,5,748 N SWEETZER AVE,LOS ANGELES ,90046.0,6,0.0,1946.0,6.0,5140.0,34.08513191,-118.36991123,POINT (-13176878.24336859 4040238.897908874)
5528003035,7/14/15,2015,5,742 N SWEETZER AVE,LOS ANGELES ,90046.0,6,0.0,1946.0,6.0,5140.0,34.08499437,-118.36992085,POINT (-13176879.3142621 4040220.411114292)
5528003036,7/14/15,2015,5,738 N SWEETZER AVE,LOS ANGELES ,90046.0,4,0.0,1929.0,4.0,4641.0,34.08485715,-118.36992627,POINT (-13176879.91761374 4040201.967360937)
5528003037,7/14/15,2015,5,734 N SWEETZER AVE,LOS ANGELES ,90046.0,4,0.0,1929.0,4.0,4641.0,34.08471988,-118.36992648,POINT (-13176879.94099083 4040183.516916982)
5528003038,7/14/15,2015,5,728 N SWEETZER AVE,LOS ANGELES ,90046.0,6,0.0,1925.0,6.0,3024.0,34.08458247,-118.36992569,POINT (-13176879.85304843 4040165.047685598)
5528003040,5/14/15,2015,5,714 N SWEETZER AVE,LOS ANGELES ,90046.0,14,0.0,1937.0,14.0,11310.0,34.08425794,-118.36992409,POINT (-13176879.67493725 4040121.427837618)
5528004063,9/22/16,2016,5,516 N SWEETZER AVE,LOS ANGELES ,90048.0,2,0.0,1925.0,2.0,1934.0,34.08066505,-118.36991824,POINT (-13176879.02371822 4039638.52120174)
5528006019,5/28/20,2020,5,729 N KILKEA DR,LOS ANGELES ,90046.0,2,0.0,1924.0,2.0,1944.0,34.08462311,-118.36725755,POINT (-13176582.83706227 4040170.510091059)
5528006029,1/19/21,2021,5,738 N HARPER AVE,LOS ANGELES ,90046.0,2,0.0,1924.0,2.0,1603.0,34.08487512,-118.36875553,POINT (-13176749.59143309 4040204.382708657)
5528006030,4/23/19,2019,5,732 N HARPER AVE,LOS ANGELES ,90046.0,2,0.0,1926.0,2.0,1754.0,34.08473774,-118.36875448,POINT (-13176749.47454762 4040185.91747571)
5528008047,12/4/19,2019,5,519 N LAUREL AVE,LOS ANGELES ,90048.0,2,0.0,1924.0,2.0,2304.0,34.08066385,-118.36510476,POINT (-13176343.18957568 4039638.359917742)
5528010034,9/17/14,2014,5,636 N KILKEA DR,Los Angeles ,90048.0,2,0.0,1930.0,2.0,3407.0,34.08267695,-118.36662,POINT (-13176511.86532091 4039908.930479853)
5528012013,4/8/08,2008,5,622 N HARPER AVE,Los Angeles ,90048.0,2,0.0,1926.0,2.0,2191.0,34.08223295,-118.36873773,POINT (-13176747.60994615 4039849.254138609)
5528013026,3/17/15,2015,5,617 N HARPER AVE,LOS ANGELES ,90048.0,2,0.0,1924.0,3.0,3059.0,34.08208562,-118.36939914,POINT (-13176821.23777056 4039829.452146136)
5528013027,2/13/15,2015,5,611 N HARPER AVE,LOS ANGELES ,90048.0,2,0.0,1926.0,2.0,2596.0,34.08194822,-118.36939834,POINT (-13176821.14871496 4039810.984833358)
5528013029,3/17/14,2014,5,601 N HARPER AVE,Los Angeles ,90048.0,2,0.0,1923.0,2.0,2170.0,34.08166338,-118.36932743,POINT (-13176813.25504987 4039772.700872239)
5529003019,10/29/09,2009,5,810 N CROFT AVE,Los Angeles ,90069.0,2,0.0,1924.0,2.0,2324.0,34.0857763,-118.37390641,POINT (-13177322.98477182 4040325.510971009)
5529003028,9/26/16,2016,5,829 N CROFT AVE,LOS ANGELES ,90069.0,2,0.0,1927.0,2.0,2717.0,34.08617922,-118.37453473,POINT (-13177392.92903428 4040379.668159711)
5529003029,9/26/16,2016,5,823 N CROFT AVE,LOS ANGELES ,90069.0,3,0.0,1928.0,3.0,4484.0,34.08604184,-118.37453446,POINT (-13177392.89897802 4040361.20264236)
5529007022,5/17/17,2017,5,1027 N CROFT AVE,LOS ANGELES ,90069.0,2,0.0,1925.0,2.0,2880.0,34.0896341,-118.37454241,POINT (-13177393.78396797 4040844.055261105)
5529007023,5/17/17,2017,5,1017 N CROFT AVE,LOS ANGELES ,90069.0,5,0.0,1965.0,5.0,5540.0,34.08949657,-118.37454223,POINT (-13177393.76393046 4040825.568827617)
5529010031,10/24/12,2012,5,844 N HARPER AVE,Los Angeles ,90046.0,2,0.0,1926.0,2.0,2580.0,34.08667967,-118.36876933,POINT (-13176751.12764206 4040446.934886783)
5529010042,7/14/20,2020,5,815 N LA JOLLA AVE,LOS ANGELES ,90046.0,3,0.0,1924.0,3.0,2200.0,34.08586188,-118.36833039,POINT (-13176702.26506477 4040337.013908376)
5529010049,8/14/18,2018,5,849 N LA JOLLA AVE,LOS ANGELES ,90046.0,2,0.0,1924.0,2.0,2102.0,34.08682358,-118.36833778,POINT (-13176703.08771581 4040466.278260801)
5529016005,9/7/16,2016,5,838 N LA JOLLA AVE,LOS ANGELES ,90046.0,2,0.0,1930.0,2.0,2244.0,34.08655828,-118.36770492,POINT (-13176632.63806286 4040430.618518956)
5529016008,10/6/14,2014,5,824 N LA JOLLA AVE,Los Angeles ,90046.0,2,0.0,1923.0,2.0,1950.0,34.08614612,-118.36770175,POINT (-13176632.28518008 4040375.219120544)
5529016014,7/5/17,2017,5,801 N KILKEA DR,LOS ANGELES ,90046.0,2,0.0,1923.0,2.0,1784.0,34.08559492,-118.36720224,POINT (-13176576.67998123 4040301.131449036)
5529016036,8/19/11,2011,5,800 N KILKEA DR,Los Angeles ,90046.0,2,0.0,1926.0,2.0,2624.0,34.08560229,-118.36671456,POINT (-13176522.39169196 4040302.122059316)
5529016049,2/5/20,2020,5,812 N LA JOLLA AVE,LOS ANGELES ,90046.0,2,0.0,1924.0,2.0,2388.0,34.08587135,-118.36769964,POINT (-13176632.05029595 4040338.286786126)
5529021037,2/12/19,2019,5,848 N HAYWORTH AVE,LOS ANGELES ,90046.0,6,0.0,0.0,6.0,4740.0,34.08689551,-118.36235202,POINT (-13176036.75596059 4040475.946599809)
5529021047,11/10/16,2016,5,857 N HAYWORTH AVE,LOS ANGELES ,90046.0,5,0.0,1925.0,5.0,5765.0,34.08703917,-118.36301729,POINT (-13176110.81347824 4040495.25641978)
5529021052,1/24/18,2018,5,827 N HAYWORTH AVE,LOS ANGELES ,90046.0,4,0.0,1937.0,4.0,2527.0,34.08633622,-118.36301207,POINT (-13176110.23239049 4040400.770876724)
5531013011,9/18/18,2018,4,7024 W LEXINGTON ,LOS ANGELES ,90038.0,2,0.0,1922.0,2.0,1494.0,34.09243355,-118.34305891,POINT (-13173889.05677958 4041220.356751368)
5531025019,3/19/18,2018,5,941 N MARTEL AVE,LOS ANGELES ,90046.0,4,0.0,1940.0,4.0,2096.0,34.08829325,-118.35144508,POINT (-13174822.60095368 4040663.822888658)
5532003002,12/12/18,2018,4,1254 N LAS PALMAS AVE,LOS ANGELES ,90038.0,4,0.0,1912.0,4.0,2583.0,34.09410877,-118.33597606,POINT (-13173100.59752421 4041445.545429136)
5532003017,8/18/16,2016,4,1209 N CHEROKEE AVE,LOS ANGELES ,90038.0,3,0.0,1921.0,3.0,1758.0,34.09293382,-118.33551379,POINT (-13173049.1378632 4041287.604251979)
5532003031,7/25/18,2018,4,1260 N LAS PALMAS AVE,LOS ANGELES ,90038.0,2,0.0,1921.0,2.0,1776.0,34.09424615,-118.33597679,POINT (-13173100.67878744 4041464.012706144)
5532004010,2/2/12,2012,4,1210 N MCCADDEN PL,Los Angeles ,90038.0,3,0.0,1922.0,2.0,1733.0,34.09300737,-118.33712565,POINT (-13173228.56929763 4041297.491053974)
5532004016,5/26/11,2011,4,1211 N LAS PALMAS AVE,Los Angeles ,90038.0,3,0.0,1906.0,3.0,3138.0,34.09300835,-118.33663027,POINT (-13173173.42384828 4041297.622788441)
5532007017,8/20/19,2019,4,1239 N CITRUS AVE,LOS ANGELES ,90038.0,3,0.0,1923.0,3.0,1615.0,34.09367545,-118.33972547,POINT (-13173517.97993619 4041387.296677527)
5532008022,3/10/17,2017,4,1217 N MANSFIELD AVE,LOS ANGELES ,90038.0,4,0.0,1919.0,4.0,3087.0,34.09312259,-118.34078686,POINT (-13173636.13333052 4041312.97927418)
5532009026,6/19/18,2018,4,1216 N SYCAMORE AVE,LOS ANGELES ,90038.0,2,0.0,1919.0,2.0,2154.0,34.09304363,-118.34245167,POINT (-13173821.45913199 4041302.365230356)
5532011037,9/25/19,2019,4,6871 W WILLOUGHBY AVE,LOS ANGELES ,90038.0,4,0.0,1927.0,4.0,4202.0,34.08730607,-118.3404312,POINT (-13173596.54144042 4040531.13142636)
5532016004,2/5/20,2020,4,1146 N SYCAMORE AVE,LOS ANGELES ,90038.0,2,0.0,1919.0,2.0,1873.0,34.09209484,-118.34244563,POINT (-13173820.78676226 4041174.826761453)
5532017002,12/6/16,2016,4,6914 W LEXINGTON AVE,LOS ANGELES ,90038.0,2,0.0,1924.0,2.0,1443.0,34.09243715,-118.34114626,POINT (-13173676.14155551 4041220.840670637)
5532017004,12/6/16,2016,4,1150 N ORANGE DR,LOS ANGELES ,90038.0,2,0.0,1919.0,2.0,1548.0,34.09220684,-118.34127181,POINT (-13173690.11771758 4041189.881976951)
5532017006,12/6/16,2016,4,1140 N ORANGE DR,LOS ANGELES ,90038.0,2,0.0,1919.0,2.0,1640.0,34.09198732,-118.34127037,POINT (-13173689.95741751 4041160.37377331)
5533001056,8/31/16,2016,4,6521 1 W LEXINGTON AVE,LOS ANGELES ,90038.0,3,0.0,1923.0,3.0,2037.0,34.0928002,-118.332324,POINT (-13172694.05206466 4041269.642690236)
5533001058,3/5/18,2018,4,6531 W LEXINGTON AVE,HOLLYWOOD ,90038.0,2,0.0,1921.0,2.0,1373.0,34.09279958,-118.3326543,POINT (-13172730.82089247 4041269.559348229)
5533007023,6/24/14,2014,13,1133 N VINE ST,HOLLYWOOD ,90038.0,31,0.0,1957.0,31.0,9498.0,34.0918091,-118.32698379,POINT (-13172099.58260674 4041136.417233141)
5533007028,6/24/14,2014,13,1132 N LILLIAN WAY,HOLLYWOOD ,90038.0,28,0.0,1965.0,25.0,9894.0,34.09180811,-118.32742971,POINT (-13172149.22219407 4041136.28415633)
5533008003,6/30/14,2014,13,1142 N CAHUENGA BLVD,Los Angeles ,90038.0,2,29.0,1904.0,2.0,1750.0,34.09205305,-118.3284982,POINT (-13172268.16595679 4041169.209289269)
5533013016,8/5/16,2016,13,1002 N HUDSON AVE,LOS ANGELES ,90038.0,3,0.0,1921.0,3.0,2359.0,34.08905845,-118.33175257,POINT (-13172630.44076804 4040766.678049582)
5533013026,6/28/17,2017,13,1025 N WILCOX AVE,LOS ANGELES ,90038.0,10,0.0,1930.0,10.0,8368.0,34.0897457,-118.33132753,POINT (-13172583.12553167 4040859.056271889)
5533014011,6/12/14,2014,13,1002 N WILCOX AVE,Los Angeles ,90038.0,2,0.0,1911.0,3.0,2740.0,34.08905936,-118.33065403,POINT (-13172508.15185463 4040766.800368739)
5533021014,4/16/18,2018,13,900 N WILCOX AVE,LOS ANGELES ,90038.0,3,0.0,1921.0,2.0,1330.0,34.08725835,-118.33071454,POINT (-13172514.88779701 4040524.717198076)
5533021029,9/27/17,2017,13,906 N WILCOX AVE,LOS ANGELES ,90038.0,3,0.0,1921.0,3.0,2073.0,34.0873958,-118.33064892,POINT (-13172507.58301203 4040543.192389721)
5533022003,11/7/14,2014,13,947 N WILCOX AVE,Los Angeles ,90038.0,2,0.0,1913.0,2.0,1325.0,34.08849431,-118.33131191,POINT (-13172581.38672123 4040690.848489488)
5533022010,9/2/16,2016,13,911 N WILCOX AVE,LOS ANGELES ,90038.0,3,0.0,1904.0,3.0,2404.0,34.08753259,-118.33130888,POINT (-13172581.04942317 4040561.578897964)
5533022011,8/17/16,2016,13,905 N WILCOX AVE,LOS ANGELES ,90038.0,4,0.0,1920.0,4.0,1873.0,34.08739519,-118.33130844,POINT (-13172581.00044259 4040543.110397169)
5533022017,8/25/14,2014,13,906 N HUDSON AVE,Los Angeles ,90038.0,2,0.0,1921.0,2.0,1806.0,34.08739477,-118.33175845,POINT (-13172631.09532665 4040543.053943285)
5533023005,12/2/15,2015,13,935 N HUDSON AVE,LOS ANGELES ,90038.0,2,0.0,1922.0,2.0,1912.0,34.08821851,-118.33239754,POINT (-13172702.23850002 4040653.776682969)
5533025004,2/26/13,2013,4,813 N HUDSON AVE,Los Angeles ,90038.0,4,34.0,1922.0,3.0,2313.0,34.08570862,-118.33240142,POINT (-13172702.67041964 4040316.414007976)
5533025005,2/26/13,2013,4,807 N HUDSON AVE,Los Angeles ,90038.0,4,0.0,1922.0,4.0,3301.0,34.08557123,-118.33240097,POINT (-13172702.62032587 4040297.947249146)
5533026008,10/12/11,2011,4,802 N HUDSON AVE,Los Angeles ,90038.0,2,23.0,1920.0,3.0,2549.0,34.08542964,-118.33174048,POINT (-13172629.0949154 4040278.915994506)
5533026015,11/5/14,2014,4,836 N HUDSON AVE,Los Angeles ,90038.0,3,11.0,1923.0,3.0,2247.0,34.08639137,-118.33174373,POINT (-13172629.45670374 4040408.183719411)
5533026024,10/16/17,2017,4,843 N WILCOX AVE,LOS ANGELES ,90038.0,2,0.0,1917.0,2.0,1729.0,34.08652919,-118.33129415,POINT (-13172579.40968707 4040426.708454552)
5533027024,2/3/15,2015,4,846 N WILCOX AVE,LOS ANGELES ,90028.0,4,0.0,1921.0,4.0,1905.0,34.08668118,-118.33064664,POINT (-13172507.32920359 4040447.137850232)
5533032015,6/26/18,2018,13,711 N LILLIAN WAY,LOS ANGELES ,90038.0,8,0.0,1962.0,8.0,5392.0,34.08390776,-118.32802999,POINT (-13172216.045058 4040074.360578786)
5533032016,6/9/17,2017,13,717 N LILLIAN WAY,LOS ANGELES ,90038.0,6,0.0,1958.0,6.0,6727.0,34.08404521,-118.32803045,POINT (-13172216.09626497 4040092.835039348)
5533032021,1/3/18,2018,13,743 N LILLIAN WAY,LOS ANGELES ,90038.0,2,0.0,1914.0,2.0,2179.0,34.08473243,-118.32803286,POINT (-13172216.36454494 4040185.203759707)
5533032022,8/4/16,2016,13,747 N LILLIAN WAY,LOS ANGELES ,90038.0,2,0.0,1920.0,2.0,1759.0,34.08486989,-118.32803333,POINT (-13172216.4168651 4040203.679744298)
5533033008,5/15/17,2017,13,720 N COLE AVE,LOS ANGELES ,90038.0,3,0.0,1920.0,3.0,2220.0,34.0841812,-118.32952351,POINT (-13172382.30294389 4040111.113292886)
5533033018,8/20/19,2019,13,731 N CAHUENGA BLVD,LOS ANGELES ,90038.0,4,0.0,1920.0,4.0,3501.0,34.0844565,-118.32911563,POINT (-13172336.89794999 4040148.116127058)
5533034008,10/27/14,2014,13,723 N COLE AVE,Los Angeles ,90038.0,2,0.0,1920.0,2.0,2206.0,34.08418539,-118.33021667,POINT (-13172459.46516213 4040111.676466248)
5533034009,9/17/14,2014,13,717 N COLE AVE,Los Angeles ,90038.0,2,0.0,1921.0,2.0,1792.0,34.08404794,-118.3302162,POINT (-13172459.41284197 4040093.201975102)
5533034014,9/7/11,2011,13,716 N WILCOX AVE,Los Angeles ,90038.0,3,103.0,1916.0,3.0,2744.0,34.08404266,-118.33063711,POINT (-13172506.26832884 4040092.492297174)
5533034015,9/7/11,2011,13,722 N WILCOX AVE,Los Angeles ,90038.0,2,0.0,1916.0,2.0,1734.0,34.08418011,-118.33063759,POINT (-13172506.32176219 4040110.966787171)
5533034021,4/28/14,2014,13,752 N WILCOX AVE,Los Angeles ,90038.0,5,36.0,1922.0,5.0,2822.0,34.08500479,-118.33064054,POINT (-13172506.65015469 4040221.811668711)
5533034022,4/28/14,2014,13,758 N WILCOX AVE,Los Angeles ,90038.0,4,0.0,1917.0,4.0,2771.0,34.08514908,-118.33064106,POINT (-13172506.70804083 4040241.205736074)
5533034026,5/6/15,2015,13,733 N COLE AVE,LOS ANGELES ,90038.0,2,84.0,1910.0,2.0,2018.0,34.08446029,-118.33021763,POINT (-13172459.57202884 4040148.625538514)
5533034027,9/17/14,2014,4,727 N COLE AVE,LOS ANGELES ,90038.0,2,0.0,1923.0,2.0,1888.0,34.08432284,-118.33021715,POINT (-13172459.51859549 4040130.150987385)
5533035007,1/6/16,2016,4,729 N WILCOX AVE,LOS ANGELES ,90038.0,3,0.0,1925.0,3.0,2213.0,34.08435264,-118.33128667,POINT (-13172578.57701728 4040134.156380427)
5533035009,1/6/16,2016,4,723 N WILCOX AVE,LOS ANGELES ,90038.0,2,0.0,1923.0,2.0,1650.0,34.08412726,-118.3312859,POINT (-13172578.49130127 4040103.863278373)
5533035020,9/2/16,2016,4,720 N HUDSON AVE,LOS ANGELES ,90038.0,3,17.0,1921.0,2.0,2037.0,34.08417902,-118.33173639,POINT (-13172628.63961868 4040110.820281457)
5533035021,10/30/15,2015,4,728 N HUDSON AVE,LOS ANGELES ,90038.0,3,0.0,1921.0,3.0,2146.0,34.08431647,-118.33173685,POINT (-13172628.69082564 4040129.294801202)
5533036005,11/18/14,2014,4,739 N HUDSON AVE,LOS ANGELES ,90038.0,8,0.0,1958.0,8.0,5532.0,34.0845907,-118.33238549,POINT (-13172700.89710015 4040166.153876257)
5533036006,11/18/14,2014,4,733 N HUDSON AVE,LOS ANGELES ,90038.0,3,0.0,1921.0,4.0,2820.0,34.08445327,-118.33238503,POINT (-13172700.84589319 4040147.681984865)
5534004012,7/8/20,2020,13,1255 N GOWER ST,HOLLYWOOD ,90038.0,2,0.0,1920.0,2.0,1834.0,34.09409537,-118.32260768,POINT (-13171612.43626988 4041443.744138618)
5534009011,3/31/17,2017,13,1205 N BRONSON AVE,LOS ANGELES ,90038.0,2,0.0,1928.0,2.0,1540.0,34.09287938,-118.31828466,POINT (-13171131.19988479 4041280.286276537)
5534010005,4/19/18,2018,13,1139 N BRONSON AVE,HOLLYWOOD ,90038.0,2,0.0,1923.0,2.0,2064.0,34.09189016,-118.31828023,POINT (-13171130.70673945 4041147.313406589)
5534010016,1/16/19,2019,13,1130 N TAMARIND AVE,HOLLYWOOD ,90038.0,2,0.0,1920.0,2.0,1859.0,34.09175004,-118.31871683,POINT (-13171179.30882913 4041128.478330215)
5534010016,11/12/19,2019,13,1130 N TAMARIND AVE,HOLLYWOOD ,90038.0,2,0.0,1920.0,2.0,1859.0,34.09175004,-118.31871683,POINT (-13171179.30882913 4041128.478330215)
5534011020,3/21/14,2014,13,1238 N GORDON ST,HOLLYWOOD ,90038.0,2,0.0,1920.0,2.0,1522.0,34.09369436,-118.31978115,POINT (-13171297.78838957 4041389.838635427)
5534012004,3/30/18,2018,13,1147 N TAMARIND AVE,HOLLYWOOD ,90038.0,2,0.0,1910.0,2.0,1812.0,34.09215827,-118.319346,POINT (-13171249.34771315 4041183.353118996)
5534013018,3/12/19,2019,13,1222 N BEACHWOOD DR,HOLLYWOOD ,90038.0,3,0.0,1909.0,2.0,1819.0,34.09327539,-118.32086174,POINT (-13171418.07911813 4041333.519143941)
5534014003,8/1/18,2018,13,1151 N GORDON ST,HOLLYWOOD ,90038.0,2,0.0,1920.0,2.0,1732.0,34.09228897,-118.32041217,POINT (-13171368.03321465 4041200.922032905)
5534014015,10/18/17,2017,13,1124 N BEACHWOOD DR,HOLLYWOOD ,90038.0,3,0.0,1939.0,3.0,2567.0,34.09147925,-118.32085531,POINT (-13171417.3633338 4041092.078544661)
5534014017,4/18/18,2018,13,1130 N BEACHWOOD DR,HOLLYWOOD ,90038.0,2,0.0,1916.0,2.0,1556.0,34.09173659,-118.32085624,POINT (-13171417.46686092 4041126.670368844)
5534015004,3/28/18,2018,13,1255 N BEACHWOOD DR,HOLLYWOOD ,90038.0,4,0.0,1921.0,4.0,2328.0,34.09409567,-118.32150885,POINT (-13171490.11507381 4041443.784466015)
5534015006,5/22/19,2019,13,1243 N BEACHWOOD DR,HOLLYWOOD ,90038.0,4,0.0,1914.0,4.0,2399.0,34.09382088,-118.32150785,POINT (-13171490.00375432 4041406.845974906)
5534015007,5/22/19,2019,13,1239 N BEACHWOOD DR,HOLLYWOOD ,90038.0,2,0.0,1920.0,2.0,1635.0,34.09368349,-118.32150736,POINT (-13171489.94920777 4041388.377446442)
5534015020,5/24/17,2017,13,1232 N GOWER ST,HOLLYWOOD ,90038.0,2,0.0,1913.0,3.0,1879.0,34.09354334,-118.32194466,POINT (-13171538.62922109 4041369.537938322)
5534017016,5/29/19,2019,13,5832 W VIRGINIA AVE,HOLLYWOOD ,90038.0,2,0.0,1909.0,2.0,2756.0,34.09149278,-118.31690229,POINT (-13170977.3151603 4041093.897254178)
5534018007,6/5/19,2019,13,5825 W VIRGINIA AVE,HOLLYWOOD ,90038.0,3,0.0,0.0,3.0,2494.0,34.0920701,-118.31674128,POINT (-13170959.39160909 4041171.501174571)
5534018009,11/28/18,2018,13,5817 W VIRGINIA AVE,HOLLYWOOD ,90038.0,2,0.0,0.0,2.0,1815.0,34.09207069,-118.316411,POINT (-13170922.62500767 4041171.580483219)
5534019011,9/6/17,2017,13,5819 W LEXINGTON AVE,HOLLYWOOD ,90038.0,2,0.0,1920.0,2.0,1756.0,34.09305991,-118.31641809,POINT (-13170923.41426286 4041304.553636757)
5534019020,1/31/17,2017,13,5820 W LA MIRADA AVE,HOLLYWOOD ,90038.0,5,0.0,1909.0,5.0,2720.0,34.09347179,-118.3165862,POINT (-13170942.12818246 4041359.919921048)
5534019021,11/3/16,2016,13,5826 W LA MIRADA AVE,HOLLYWOOD ,90038.0,3,0.0,1919.0,2.0,1919.0,34.0934715,-118.31675135,POINT (-13170960.51259637 4041359.88093819)
5534022020,11/5/18,2018,13,6143 W ELEANOR AVE,LOS ANGELES ,90038.0,3,0.0,1914.0,3.0,2397.0,34.09009488,-118.32594461,POINT (-13171983.90161829 4040905.992357906)
5534023023,3/29/17,2017,13,6021 W ROMAINE ST,LOS ANGELES ,90038.0,2,0.0,1915.0,2.0,1512.0,34.08919519,-118.3230763,POINT (-13171664.60280965 4040785.058198068)
5534024018,1/8/20,2020,13,6115 W ROMAINE ST,LOS ANGELES ,90038.0,5,0.0,1917.0,5.0,3016.0,34.08919004,-118.32511574,POINT (-13171891.63223196 4040784.365951189)
5534025007,7/16/15,2015,13,6032 W ROMAINE ST,LOS ANGELES ,90038.0,2,6.0,1904.0,2.0,1961.0,34.088672,-118.32342986,POINT (-13171703.96092882 4040714.732851138)
5534025018,6/20/16,2016,13,5925 W BARTON AVE,LOS ANGELES ,90038.0,3,0.0,1921.0,3.0,2128.0,34.08828773,-118.32326329,POINT (-13171685.41844124 4040663.080915444)
5534025021,6/23/14,2014,13,5941 W BARTON AVE,Los Angeles ,90038.0,3,5.0,1921.0,3.0,1654.0,34.08828642,-118.32375872,POINT (-13171740.56945656 4040662.904831226)
5534029011,12/10/19,2019,13,5846 W WILLOUGHBY AVE,LOS ANGELES ,90038.0,6,0.0,1926.0,6.0,3247.0,34.08685749,-118.32391864,POINT (-13171758.37166953 4040470.836210228)
5534031017,6/6/18,2018,13,800 N EL CENTRO AVE,LOS ANGELES ,90038.0,2,0.0,1910.0,2.0,5776.0,34.08549969,-118.32416158,POINT (-13171785.41562662 4040288.331481647)
5534034012,9/12/18,2018,13,5801 W CAMERFORD AVE,LOS ANGELES ,90038.0,4,0.0,1917.0,4.0,3008.0,34.08465737,-118.32460454,POINT (-13171834.72570826 4040175.114965419)
5534034013,9/12/18,2018,13,5805 W CAMERFORD AVE,LOS ANGELES ,90038.0,2,0.0,1917.0,2.0,1836.0,34.08465689,-118.32476968,POINT (-13171853.10900898 4040175.050448774)
5534034014,9/12/18,2018,13,5809 W CAMERFORD AVE,LOS ANGELES ,90038.0,2,0.0,1917.0,2.0,1836.0,34.08465641,-118.3249348,POINT (-13171871.49008329 4040174.985932136)
5534035018,7/11/08,2008,13,5653 W MELROSE AVE,Los Angeles ,90038.0,8,0.0,1920.0,8.0,6938.0,34.08375389,-118.32415527,POINT (-13171784.71320064 4040053.679164763)
5535001016,3/12/19,2019,13,837 N RIDGEWOOD PL,LOS ANGELES ,90038.0,2,0.0,1925.0,1.0,1128.0,34.08656797,-118.31495245,POINT (-13170760.25996437 4040431.920977973)
5535003030,1/3/18,2018,13,746 N RIDGEWOOD PL,LOS ANGELES ,90038.0,2,4.0,1922.0,2.0,1832.0,34.0849129,-118.31430495,POINT (-13170688.18059409 4040209.460720177)
5535004019,10/16/19,2019,13,834 N RIDGEWOOD PL,LOS ANGELES ,90038.0,2,0.0,1922.0,2.0,1584.0,34.08648466,-118.31430926,POINT (-13170688.66038109 4040420.723061211)
5535005019,4/20/20,2020,13,5542 W ROMAINE ST,LOS ANGELES ,90038.0,2,0.0,1912.0,2.0,1956.0,34.08823129,-118.31287318,POINT (-13170528.79668675 4040655.494510927)
5535005023,6/16/17,2017,13,963 N ST ANDREWS PL,LOS ANGELES ,90038.0,2,0.0,1922.0,2.0,2300.0,34.08797655,-118.31169402,POINT (-13170397.53319599 4040621.253597842)
5535014020,10/3/16,2016,13,733 N GRAMERCY PL,LOS ANGELES ,90038.0,2,0.0,1926.0,2.0,1833.0,34.08451564,-118.31276878,POINT (-13170517.17493191 4040156.065098853)
5535018027,8/19/13,2013,13,821 N OXFORD AVE,Los Angeles ,90029.0,1,0.0,1923.0,2.0,1232.0,34.08504977,-118.3079472,POINT (-13169980.4391015 4040227.857442074)
5535021002,5/2/17,2017,13,943 N OXFORD AVE,LOS ANGELES ,90029.0,5,0.0,1920.0,5.0,3330.0,34.08752288,-118.308214,POINT (-13170010.13914164 4040560.273735825)
5535021003,5/2/17,2017,13,947 N OXFORD AVE,LOS ANGELES ,90029.0,2,0.0,1920.0,2.0,2182.0,34.08763829,-118.30821454,POINT (-13170010.19925416 4040575.78649139)
5535024022,8/28/17,2017,13,941 N HOBART BLVD,LOS ANGELES ,90029.0,2,4.0,1921.0,2.0,2108.0,34.08750439,-118.30546041,POINT (-13169703.61090498 4040557.788417189)
